time_hour,count,temp_mean,temp_std,pred_mean,pred_std,residual_mean,residual_std,depth_mean,depth_std
2013-07-26 11:00:00+00:00,900.0,1.9186515907226664,0.047324872419303415,1.9308709515829023,0.04754851410852205,-0.012219360860235772,0.002837981359271233,2036.4333333333334,83.94505478121883
2013-07-27 07:00:00+00:00,2640.0,2.089946985392386,0.17092730549077337,2.126470198612844,0.18261566453639383,-0.03652321322045762,0.01357878251414945,1763.6602272727273,242.46874542719772
2013-07-27 08:00:00+00:00,2637.0,3.040296448616155,0.396196287928229,3.108110507786554,0.4007231978756849,-0.06781405917039943,0.014127159562365568,932.1149032992037,238.98782913390673
2013-07-27 09:00:00+00:00,621.0,3.8324232148613526,0.05993310992830519,4.007058175306303,0.0932351224717154,-0.1746349604449502,0.04142681071735406,420.0193236714976,56.901640820322406
2013-07-28 03:00:00+00:00,3147.0,2.668831585637369,0.3747936130290785,2.760887917479226,0.403482699805848,-0.09205633184185649,0.03145432310950885,1172.3088655862725,290.53891270787466
2013-07-28 04:00:00+00:00,1569.0,1.9659361908592736,0.08657149604585741,1.9991239788745576,0.09112731819386807,-0.0331877880152841,0.0049737436132437345,1928.9043977055449,144.392213498833
2013-07-28 23:00:00+00:00,2670.0,2.106839779043146,0.17594334332165515,2.127342613396975,0.18436338786068474,-0.020502834353828756,0.00928496196611827,1762.9426966292135,244.0772351456061
2013-07-29 00:00:00+00:00,2607.0,3.0437373886234753,0.3908651302614121,3.1178052631599367,0.39995482203645866,-0.07406787453646169,0.019432268476342288,926.0322209436133,237.73281629225718
2013-07-29 01:00:00+00:00,615.0,3.8314403520956097,0.05962391715192194,4.010812013667923,0.09163395139620567,-0.17937166157231368,0.040674399053499136,417.7560975609756,55.968188040849306
2013-07-29 19:00:00+00:00,3165.0,2.7000166911121326,0.3950127994413428,2.7902842319693506,0.41595633093941287,-0.0902675408572184,0.02776682444387609,1152.1289099526066,294.0923420579083
2013-07-29 20:00:00+00:00,1629.0,1.9786101124550646,0.08838942790030542,2.004720425290322,0.09528297422360962,-0.02611031283525743,0.0075886596469434,1920.8397790055249,149.81355546497173
2013-07-30 15:00:00+00:00,2661.0,2.1046241581738445,0.17509274026658264,2.1281927201404742,0.18401114451639686,-0.023568561966629424,0.010829727944381331,1761.7226606538895,243.8551092128277
2013-07-30 16:00:00+00:00,2601.0,2.9923478489043833,0.373277606391785,3.111427794467708,0.398054875456439,-0.11907994556332524,0.036389313822258275,929.8096885813148,237.0633328005323
2013-07-30 17:00:00+00:00,636.0,3.769787133076415,0.021520361656035304,4.00732877709274,0.09433153310555,-0.23754164401632444,0.08447651882006388,419.8679245283019,57.53498943164885
2013-07-31 11:00:00+00:00,3165.0,2.703354168720095,0.3884659132070466,2.771684711884415,0.40900930046450307,-0.0683305431643208,0.026134859995972565,1165.0369668246447,292.55569981802256
2013-07-31 12:00:00+00:00,1584.0,1.979249908457197,0.08650671776839783,2.000864623639894,0.0924462336867814,-0.02161471518269713,0.0075885051742618,1926.405303030303,146.29438762531564
2013-08-01 07:00:00+00:00,2652.0,2.095920325758371,0.17237571619353478,2.1264731092671303,0.18254569597788756,-0.030552783508759177,0.010707362954622327,1763.6244343891403,242.31184171172805
2013-08-01 08:00:00+00:00,2586.0,3.005244148436427,0.3901511924643503,3.1046932270226213,0.3928700648064612,-0.09944907858619469,0.025689557803365178,933.5348027842227,234.41450599677682
2013-08-01 09:00:00+00:00,648.0,3.7525200850842593,0.039797930038096486,3.9997465487735697,0.09722703523297065,-0.24722646368931095,0.07208243637811307,424.3888888888889,59.19018833439976
2013-08-02 03:00:00+00:00,3204.0,2.685694073070412,0.3658880961265839,2.750420379649911,0.4080785276511454,-0.06472630657949914,0.04355412484241172,1181.3426966292134,295.8121249554031
2013-08-02 04:00:00+00:00,1512.0,1.9810705174392857,0.08791471384015526,1.9943642010669669,0.08843907171819643,-0.013293683627681187,0.0060967806191636826,1936.0277777777778,141.200982582852
2013-08-02 23:00:00+00:00,2661.0,2.0882568574321305,0.18004781258002997,2.1246851048819257,0.18284655759662138,-0.036428247449795136,0.006080718808257452,1766.184892897407,243.086651768107
2013-08-03 00:00:00+00:00,2565.0,3.015675867446433,0.3845478104398952,3.095400202418551,0.3923997379826229,-0.07972433497211795,0.01958228678505874,939.2619883040936,234.82619008377853
2013-08-03 01:00:00+00:00,666.0,3.7600191925274777,0.03916727649941023,3.9944783462887963,0.10004392622191001,-0.23445915376131873,0.10206888348350474,427.5405405405405,60.812188172589686
2013-08-03 19:00:00+00:00,3183.0,2.6870014064791703,0.3592092350329148,2.7574407921808026,0.40759671733730224,-0.07043938570163213,0.049413145939633765,1175.8256361922715,294.3186715723174
2013-08-03 20:00:00+00:00,1539.0,1.9769217476982455,0.09116157031972379,1.9958512984105345,0.08931681626253234,-0.018929550712288943,0.005149960792624246,1933.8089668615985,142.32832262262386
2013-08-04 15:00:00+00:00,2655.0,2.0982806187755934,0.16859895338884728,2.1282591838411857,0.18283845013944644,-0.029978565065592464,0.01584487298122188,1761.2463276836158,242.22963447903578
2013-08-04 16:00:00+00:00,2601.0,3.002036189378085,0.3766375380889347,3.103398583564356,0.3961009151042349,-0.1013623941862707,0.021548069564959423,934.5824682814302,236.38047461973437
2013-08-04 17:00:00+00:00,657.0,3.763142711241553,0.04072669465206873,4.003139617023514,0.0968134894698336,-0.23999690578196148,0.09322004604452733,422.35616438356163,58.96064081399333
2013-08-05 11:00:00+00:00,3159.0,2.683582658296676,0.3858352688350239,2.7640374321614676,0.4080891548834345,-0.08045477386479147,0.023078650496744662,1170.8167141500476,293.45100531801995
2013-08-05 12:00:00+00:00,1545.0,1.9611807617631067,0.0895893530108745,1.9988449365141008,0.09063710127773873,-0.03766417475099431,0.004195812447033482,1929.2524271844661,143.73186460167875
2013-08-06 07:00:00+00:00,2625.0,2.0669249321446856,0.19617079967329756,2.1221063557214426,0.18001959671670906,-0.05518142357675676,0.02742041830220078,1768.873142857143,240.05472452007209
2013-08-06 08:00:00+00:00,2568.0,2.969052806518925,0.35754629815496997,3.083575699510152,0.3906679794658349,-0.11452289299122698,0.035452610612325575,946.4719626168225,234.7307100130935
2013-08-06 09:00:00+00:00,687.0,3.7066290085366806,0.04131097045429558,3.988715493028418,0.10290549307095342,-0.2820864844917366,0.06629613156089803,430.9475982532751,62.42855728730225
2013-08-07 03:00:00+00:00,3180.0,2.699988482091509,0.39514316374285197,2.785564418925942,0.41575002358041635,-0.08557593683443213,0.03380008020555413,1155.7188679245282,294.93785118071196
2013-08-07 04:00:00+00:00,1608.0,1.9727954106624999,0.08925048635962397,2.003318467845869,0.09394346457714828,-0.030523057183369184,0.006863961517183321,1922.785447761194,147.9967623088548
2013-08-07 23:00:00+00:00,2613.0,2.1029665884189437,0.16791175623334265,2.121191144779089,0.1798416531657727,-0.018224556360145448,0.015256085406813507,1770.142365097589,240.41008388755145
2013-08-08 00:00:00+00:00,2568.0,2.9720924538272198,0.3776291475542792,3.0748148706867853,0.38440628490229434,-0.10272241685956564,0.021463534007225508,951.4030373831775,231.65529891228206
2013-08-08 01:00:00+00:00,735.0,3.7209674557367345,0.02590681717988611,3.979198498338208,0.1095772385282087,-0.258231042601473,0.0910899167234596,436.57142857142856,66.16503793468247
2013-08-08 19:00:00+00:00,3168.0,2.7066429909368375,0.3761690976156288,2.759608474715431,0.40764377712617966,-0.05296548377859349,0.03374031957135174,1174.155303030303,293.96019644348104
2013-08-08 20:00:00+00:00,1566.0,1.9807157535842914,0.094636916282516,1.9967224272899484,0.08976622024286429,-0.01600667370565726,0.006935008993728791,1932.5019157088122,142.932160435472
2013-08-09 15:00:00+00:00,2643.0,2.0889906125710556,0.173625926586438,2.1251956578473754,0.18220184802622852,-0.03620504527631964,0.011170025930568666,1765.2429057888762,241.89171229011544
2013-08-09 16:00:00+00:00,2595.0,2.997090960088208,0.3869038233227404,3.1008070906793743,0.39689399479327014,-0.10371613059116612,0.018568262320361913,936.3202312138728,237.22992504395975
