train_count,test_count,category,model,mae,rmse,r2
8000,2000,经典回归,"SVR (sigmoid,C=20.0,gamma=0.001,eps=0.01)",0.2677966445937144,0.4353452735308647,0.7492120099343932
8000,2000,经典回归,"SVR (sigmoid,C=20.0,gamma=0.001,eps=0.05)",0.26777882114991125,0.432278399408487,0.7527330130672234
8000,2000,经典回归,"SVR (sigmoid,C=20.0,gamma=0.005,eps=0.01)",0.27399533851570007,0.4554861546062071,0.7254702416100747
8000,2000,经典回归,"SVR (sigmoid,C=20.0,gamma=0.005,eps=0.05)",0.27397089059520463,0.45239257267305294,0.7291866936287238
8000,2000,经典回归,"SVR (sigmoid,C=20.0,gamma=0.01,eps=0.01)",0.31859902155734526,0.6067748309731762,0.512814691609647
8000,2000,经典回归,"SVR (sigmoid,C=20.0,gamma=0.01,eps=0.05)",0.3185205298649109,0.6037598062511427,0.517644247155204
8000,2000,经典回归,"SVR (sigmoid,C=20.0,gamma=0.05,eps=0.01)",10.807841243508673,28.623237407599056,-1083.118043708145
8000,2000,经典回归,"SVR (sigmoid,C=20.0,gamma=0.05,eps=0.05)",10.807908344850883,28.62656088396115,-1083.3698146603424
8000,2000,经典回归,"KNN (k=5,uniform,p=1)",0.06081823127399001,0.1170587751356143,0.9818679453950517
8000,2000,经典回归,"KNN (k=5,uniform,p=2)",0.06081823127399001,0.1170587751356143,0.9818679453950517
8000,2000,经典回归,"KNN (k=5,distance,p=1)",0.06560751277974938,0.12941524760975784,0.9778379483593723
8000,2000,经典回归,"KNN (k=5,distance,p=2)",0.06560751277974938,0.12941524760975784,0.9778379483593723
8000,2000,经典回归,"KNN (k=10,uniform,p=1)",0.058770856601465,0.11319483121879877,0.9830452160603423
8000,2000,经典回归,"KNN (k=10,uniform,p=2)",0.058770856601465,0.11319483121879877,0.9830452160603423
8000,2000,经典回归,"KNN (k=10,distance,p=1)",0.06506499546714614,0.12883297572274527,0.9780369250630446
8000,2000,经典回归,"KNN (k=10,distance,p=2)",0.06506499546714614,0.12883297572274527,0.9780369250630446
8000,2000,经典回归,"KNN (k=20,uniform,p=1)",0.05720752851977,0.10949310652874561,0.9841360028668864
8000,2000,经典回归,"KNN (k=20,uniform,p=2)",0.05720752851977,0.10949310652874561,0.9841360028668864
8000,2000,经典回归,"KNN (k=20,distance,p=1)",0.06506635120522632,0.12888821509503265,0.9780180869268895
8000,2000,经典回归,"KNN (k=20,distance,p=2)",0.06506635120522632,0.12888821509503265,0.9780180869268895
8000,2000,经典回归,"KNN (k=30,uniform,p=1)",0.05679356802718999,0.10951782188452293,0.984128840250037
8000,2000,经典回归,"KNN (k=30,uniform,p=2)",0.05679356802718999,0.10951782188452293,0.984128840250037
8000,2000,经典回归,"KNN (k=30,distance,p=1)",0.06502196262342294,0.12884432515309252,0.9780330552561516
8000,2000,经典回归,"KNN (k=30,distance,p=2)",0.06502196262342294,0.12884432515309252,0.9780330552561516
8000,2000,经典回归,"KNN (k=40,uniform,p=1)",0.05653916826086126,0.10882119211130967,0.9843301071900654
8000,2000,经典回归,"KNN (k=40,uniform,p=2)",0.05653916826086126,0.10882119211130967,0.9843301071900654
8000,2000,经典回归,"KNN (k=40,distance,p=1)",0.06498909408529016,0.12882280572784247,0.9780403924291096
8000,2000,经典回归,"KNN (k=40,distance,p=2)",0.06498909408529016,0.12882280572784247,0.9780403924291096
8000,2000,经典回归,"KNN (k=50,uniform,p=1)",0.05653948035663601,0.1095763192334872,0.9841118810244864
8000,2000,经典回归,"KNN (k=50,uniform,p=2)",0.05653948035663601,0.1095763192334872,0.9841118810244864
8000,2000,经典回归,"KNN (k=50,distance,p=1)",0.06499940050028521,0.1288525459058631,0.9780302520192585
8000,2000,经典回归,"KNN (k=50,distance,p=2)",0.06499940050028521,0.1288525459058631,0.9780302520192585
8000,2000,经典回归,"RandomForest (n=400,depth=None,leaf=1)",0.0625537549949492,0.12173139673713546,0.9803915042896807
8000,2000,经典回归,"RandomForest (n=400,depth=None,leaf=2)",0.06066053380090096,0.11717520185852619,0.9818318591550675
8000,2000,经典回归,"RandomForest (n=400,depth=None,leaf=4)",0.058965644731814024,0.1135836931932436,0.9829285253000708
8000,2000,经典回归,"RandomForest (n=400,depth=8,leaf=1)",0.05711745851448432,0.11017799232866379,0.9839369217119103
8000,2000,经典回归,"RandomForest (n=400,depth=8,leaf=2)",0.056935586300355015,0.10971261153531262,0.9840723327897131
8000,2000,经典回归,"RandomForest (n=400,depth=8,leaf=4)",0.05700376014802068,0.1096408148944802,0.9840931723050936
8000,2000,经典回归,"RandomForest (n=400,depth=12,leaf=1)",0.06008469412848297,0.11581467652742763,0.9822513116231357
8000,2000,经典回归,"RandomForest (n=400,depth=12,leaf=2)",0.05931679098077034,0.11404781008272745,0.9827887279926538
8000,2000,经典回归,"RandomForest (n=400,depth=12,leaf=4)",0.0585751066457339,0.11248079984199127,0.9832584424872244
8000,2000,经典回归,"RandomForest (n=400,depth=16,leaf=1)",0.0619435469473681,0.11995121215827688,0.9809608151940986
8000,2000,经典回归,"RandomForest (n=400,depth=16,leaf=2)",0.06036937248935539,0.1164626946585161,0.9820521374023317
8000,2000,经典回归,"RandomForest (n=400,depth=16,leaf=4)",0.05890491794689317,0.11341315594903575,0.9829797498483145
8000,2000,经典回归,"RandomForest (n=400,depth=24,leaf=1)",0.06253500046704158,0.1216770883144118,0.9804089963904444
8000,2000,经典回归,"RandomForest (n=400,depth=24,leaf=2)",0.060657172640453776,0.11716879885639556,0.9818338446855257
8000,2000,经典回归,"RandomForest (n=400,depth=24,leaf=4)",0.05896561306954128,0.11358372948872403,0.9829285143897464
8000,2000,经典回归,"RandomForest (n=400,depth=32,leaf=1)",0.0625537549949492,0.12173139673713546,0.9803915042896807
8000,2000,经典回归,"RandomForest (n=400,depth=32,leaf=2)",0.06066053380090096,0.11717520185852617,0.9818318591550675
8000,2000,经典回归,"RandomForest (n=400,depth=32,leaf=4)",0.05896564473181401,0.11358369319324359,0.9829285253000708
8000,2000,经典回归,"RandomForest (n=600,depth=None,leaf=1)",0.0625101058847017,0.12166689253665668,0.9804122794596378
8000,2000,经典回归,"RandomForest (n=600,depth=None,leaf=2)",0.06062450155772083,0.11705676033950185,0.981868569561479
8000,2000,经典回归,"RandomForest (n=600,depth=None,leaf=4)",0.05892652414370482,0.11348478597225065,0.9829582435970331
8000,2000,经典回归,"RandomForest (n=600,depth=8,leaf=1)",0.057094168426957956,0.11017557461765817,0.9839376266703913
8000,2000,经典回归,"RandomForest (n=600,depth=8,leaf=2)",0.05691482634501365,0.10969342240783547,0.9840779039141926
8000,2000,经典回归,"RandomForest (n=600,depth=8,leaf=4)",0.05696918466144304,0.10960763905738859,0.9841027972332541
8000,2000,经典回归,"RandomForest (n=600,depth=12,leaf=1)",0.06008191329549889,0.11582147190990179,0.9822492287668363
8000,2000,经典回归,"RandomForest (n=600,depth=12,leaf=2)",0.05930206470187957,0.11398797820640708,0.9828067820451516
8000,2000,经典回归,"RandomForest (n=600,depth=12,leaf=4)",0.05854967301620266,0.11239729105181683,0.9832832920301512
8000,2000,经典回归,"RandomForest (n=600,depth=16,leaf=1)",0.06193716288448078,0.11997743875667306,0.9809524886814646
8000,2000,经典回归,"RandomForest (n=600,depth=16,leaf=2)",0.06035894961923434,0.11640783213903122,0.9820690429537522
8000,2000,经典回归,"RandomForest (n=600,depth=16,leaf=4)",0.05887968002022194,0.11333186082819915,0.9830041415050456
8000,2000,经典回归,"RandomForest (n=600,depth=24,leaf=1)",0.06249656841490007,0.12162594284252243,0.9804254626052583
8000,2000,经典回归,"RandomForest (n=600,depth=24,leaf=2)",0.060622361618757795,0.11705303175898936,0.9818697246151694
8000,2000,经典回归,"RandomForest (n=600,depth=24,leaf=4)",0.058926503035522985,0.11348480978633456,0.982958236444817
8000,2000,经典回归,"RandomForest (n=600,depth=32,leaf=1)",0.06251010588470168,0.12166689253665668,0.9804122794596378
8000,2000,经典回归,"RandomForest (n=600,depth=32,leaf=2)",0.06062450155772084,0.11705676033950185,0.981868569561479
8000,2000,经典回归,"RandomForest (n=600,depth=32,leaf=4)",0.05892652414370481,0.11348478597225066,0.9829582435970331
8000,2000,经典回归,"ExtraTrees (n=400,depth=None,leaf=1)",0.06512328813145957,0.12890508638072626,0.9780123317473643
8000,2000,经典回归,"ExtraTrees (n=400,depth=None,leaf=2)",0.06080496065639787,0.1171967079795882,0.9818251894487325
8000,2000,经典回归,"ExtraTrees (n=400,depth=None,leaf=4)",0.05765032974134039,0.11074920363976297,0.9837699337952431
8000,2000,经典回归,"ExtraTrees (n=400,depth=8,leaf=1)",0.05622646482314187,0.10820849444757973,0.9845060633335704
8000,2000,经典回归,"ExtraTrees (n=400,depth=8,leaf=2)",0.05688742311191393,0.10880705363731968,0.9843341787128158
8000,2000,经典回归,"ExtraTrees (n=400,depth=8,leaf=4)",0.05676851683789542,0.10867508013642409,0.9843721582256855
8000,2000,经典回归,"ExtraTrees (n=400,depth=12,leaf=1)",0.05745473024504465,0.11172723790316041,0.9834820102597954
8000,2000,经典回归,"ExtraTrees (n=400,depth=12,leaf=2)",0.05697017377931398,0.11015536249812585,0.9839435195342369
8000,2000,经典回归,"ExtraTrees (n=400,depth=12,leaf=4)",0.056526947722566494,0.10891922811821321,0.9843018607489036
8000,2000,经典回归,"ExtraTrees (n=400,depth=16,leaf=1)",0.06160935956850205,0.12199968876053886,0.9803049760734573
8000,2000,经典回归,"ExtraTrees (n=400,depth=16,leaf=2)",0.05916959370354268,0.11440450388946834,0.9826809003284707
8000,2000,经典回归,NGBoost (Normal),0.05864926611715099,0.1165318508830598,0.9820308159837038
8000,2000,深度回归,MLPRegressor (64x64),0.05900595606472773,0.11926093167396522,0.98117931340522
8000,2000,深度回归,MLPRegressor (256x128),0.059192924583010155,0.1102216438212883,0.9839241911070307
8000,2000,深度回归,MLPRegressor (128x64),0.05850089474106499,0.11910208346812426,0.98122941600384
8000,2000,深度回归,FourierFeatures+Ridge,0.7271768232705037,0.8668704463636691,0.005631263295341471
